Date,GLD_adj,GDX_adj
2010-10-05,130.99000549316406,49.67531204223633
2010-10-06,131.80999755859375,50.42140197753906
2010-10-07,130.3699951171875,49.08538818359375
2010-10-08,131.66000366210938,49.71001052856445
2010-10-11,132.2899932861328,49.80544662475586
2010-10-12,131.9600067138672,49.597232818603516
2010-10-13,134.07000732421875,50.829139709472656
2010-10-14,134.75,50.482120513916016
2010-10-15,133.67999267578125,49.80544662475586
2010-10-18,134.27999877929688,49.57120132446289
2010-10-19,130.11000061035156,47.30692672729492
2010-10-20,131.32000732421875,48.113739013671875
2010-10-21,129.47000122070312,47.09004592895508
2010-10-22,129.72999572753906,47.61922836303711
2010-10-25,130.85000610351562,48.356651306152344
2010-10-26,130.8800048828125,48.400028228759766
2010-10-27,129.52000427246094,47.43706130981445
2010-10-28,131.24000549316406,48.894535064697266
2010-10-29,132.6199951171875,49.71001052856445
2010-11-01,131.9199981689453,49.649295806884766
2010-11-02,132.49000549316406,50.03099822998047
2010-11-03,131.57000732421875,49.649295806884766
2010-11-04,136.02999877929688,52.04369354248047
2010-11-05,136.3800048828125,52.13044357299805
2010-11-08,137.77999877929688,53.58790969848633
2010-11-09,135.58999633789062,51.766082763671875
2010-11-10,137.24000549316406,53.20619583129883
2010-11-11,137.66000366210938,53.59659194946289
2010-11-12,133.69000244140625,52.113094329833984
2010-11-15,132.4199981689453,51.59257125854492
2010-11-16,130.97000122070312,50.0223274230957
2010-11-17,130.3800048828125,50.351993560791016
2010-11-18,132.08999633789062,51.21085739135742
2010-11-19,132.1999969482422,51.427738189697266
2010-11-22,133.47999572753906,52.07839584350586
2010-11-23,134.41000366210938,51.72269821166992
2010-11-24,134.17999267578125,51.766082763671875
2010-11-26,133.11000061035156,50.84649658203125
2010-11-29,133.50999450683594,51.07204818725586
2010-11-30,135.4199981689453,51.61859130859375
2010-12-01,135.3800048828125,52.295284271240234
2010-12-02,135.1999969482422,53.07606887817383
2010-12-03,138.07000732421875,54.40340042114258
2010-12-06,139.11000061035156,55.34901809692383
2010-12-07,136.5,54.11711120605469
2010-12-08,134.7899932861328,53.093421936035156
2010-12-09,135.3699951171875,53.292945861816406
2010-12-10,135.41000366210938,53.492488861083984
2010-12-13,136.0500030517578,53.97829818725586
2010-12-14,136.17999267578125,53.900230407714844
2010-12-15,134.6999969482422,52.91123962402344
2010-12-16,133.80999755859375,52.199851989746094
2010-12-17,134.1999969482422,52.434085845947266
2010-12-20,135.11000061035156,52.54686737060547
2010-12-21,135.32000732421875,52.52952194213867
2010-12-22,135.0500030517578,51.91355895996094
2010-12-23,134.66000366210938,52.30746841430664
2010-12-27,135.02000427246094,52.00177764892578
2010-12-28,137.22000122070312,53.35554504394531
2010-12-29,137.7100067138672,53.54768371582031
2010-12-30,137.02999877929688,53.1721305847168
2010-12-31,138.72000122070312,53.68742370605469
2011-01-03,138.0,53.076053619384766
2011-01-04,134.75,51.547611236572266
2011-01-05,134.3699951171875,50.84890365600586
2011-01-06,133.8300018310547,49.5562858581543
2011-01-07,133.5800018310547,49.5562858581543
2011-01-10,134.1199951171875,49.687278747558594
2011-01-11,134.91000366210938,50.69169235229492
2011-01-12,135.4600067138672,50.569419860839844
2011-01-13,134.0500030517578,48.953636169433594
2011-01-14,132.69000244140625,47.9317741394043
2011-01-18,133.42999267578125,48.7440299987793
2011-01-19,133.72000122070312,48.44707489013672
2011-01-20,131.1999969482422,47.72216033935547
2011-01-21,131.02999877929688,47.110782623291016
2011-01-24,130.36000061035156,46.66534423828125
2011-01-25,130.10000610351562,46.394596099853516
2011-01-26,131.16000366210938,48.12392044067383
2011-01-27,127.93000030517578,46.927364349365234
2011-01-28,130.27999877929688,47.337860107421875
2011-01-31,129.8699951171875,47.093318939208984
2011-02-01,130.8000030517578,48.420867919921875
2011-02-02,130.4499969482422,48.06277084350586
2011-02-03,132.1999969482422,49.364139556884766
2011-02-04,131.66000366210938,49.00604248046875
2011-02-07,131.67999267578125,49.0147819519043
2011-02-08,133.13999938964844,50.08904266357422
2011-02-09,133.07000732421875,49.31173324584961
2011-02-10,132.85000610351562,48.84883117675781
2011-02-11,132.32000732421875,48.67415237426758
2011-02-14,132.9499969482422,49.31173324584961
2011-02-15,133.97000122070312,50.22879409790039
2011-02-16,134.10000610351562,50.42967224121094
2011-02-17,135.0399932861328,51.049781799316406
2011-02-18,135.41000366210938,51.51268005371094
2011-02-22,136.2899932861328,51.032318115234375
2011-02-23,137.50999450683594,52.06291580200195
2011-02-24,136.47999572753906,50.42967224121094
2011-02-25,137.3800048828125,51.486480712890625
2011-02-28,137.66000366210938,52.255062103271484
2011-03-01,140.02999877929688,53.10226058959961
2011-03-02,139.9199981689453,53.0935173034668
2011-03-03,138.08999633789062,52.28998947143555
2011-03-04,139.35000610351562,52.752891540527344
2011-03-07,139.72000122070312,52.35988235473633
2011-03-08,139.36000061035156,51.888240814208984
2011-03-09,139.41000366210938,51.47774124145508
2011-03-10,137.77000427246094,49.634883880615234
2011-03-11,138.22000122070312,50.499542236328125
2011-03-14,138.86000061035156,50.490814208984375
2011-03-15,136.27000427246094,49.329200744628906
2011-03-16,136.24000549316406,48.246192932128906
2011-03-17,136.97000122070312,48.66542434692383
2011-03-18,138.3699951171875,49.486412048339844
2011-03-21,139.13999938964844,50.67422103881836
2011-03-22,139.0500030517578,50.80522155761719
2011-03-23,140.33999633789062,52.648094177246094
2011-03-24,139.22000122070312,52.394813537597656
2011-03-25,139.25999450683594,51.984310150146484
2011-03-28,138.5399932861328,51.07597351074219
2011-03-29,138.2100067138672,51.128387451171875
2011-03-30,138.6699981689453,52.089115142822266
2011-03-31,139.86000061035156,52.490875244140625
2011-04-01,139.1999969482422,52.20265197753906
2011-04-04,139.83999633789062,52.18518829345703
2011-04-05,142.0500030517578,54.77043151855469
2011-04-06,142.3800048828125,54.822837829589844
2011-04-07,142.50999450683594,54.59574890136719
2011-04-08,143.66000366210938,55.85343933105469
2011-04-11,142.63999938964844,54.23765563964844
2011-04-12,141.61000061035156,53.37300491333008
2011-04-13,141.89999389648438,53.1546630859375
2011-04-14,143.80999755859375,53.83590316772461
2011-04-15,145.0500030517578,53.66122055053711
2011-04-18,145.92999267578125,53.128456115722656
2011-04-19,145.92999267578125,53.83590316772461
2011-04-20,146.5,54.23765563964844
2011-04-21,146.74000549316406,54.700557708740234
2011-04-25,146.8699951171875,53.486541748046875
2011-04-26,146.3800048828125,52.59568405151367
2011-04-27,149.1999969482422,53.8097038269043
2011-04-28,149.82000732421875,53.521484375
2011-04-29,152.3699951171875,54.32499694824219
2011-05-02,150.41000366210938,52.50834655761719
2011-05-03,149.8800048828125,50.84890365600586
2011-05-04,147.72999572753906,50.95370101928711
2011-05-05,143.47000122070312,49.00604248046875
2011-05-06,145.3000030517578,48.98857879638672
2011-05-09,147.3800048828125,49.966766357421875
2011-05-10,147.89999389648438,49.57374954223633
2011-05-11,146.5399932861328,47.957969665527344
2011-05-12,146.58999633789062,47.73089599609375
2011-05-13,145.6300048828125,47.346595764160156
2011-05-16,145.3699951171875,47.57368087768555
2011-05-17,144.74000549316406,48.04530334472656
2011-05-18,145.60000610351562,48.37720489501953
2011-05-19,145.64999389648438,48.56060791015625
2011-05-20,147.49000549316406,48.700340270996094
2011-05-23,147.8300018310547,48.333526611328125
2011-05-24,148.58999633789062,49.44273376464844
2011-05-25,148.5800018310547,49.853240966796875
2011-05-26,148.22000122070312,49.87069320678711
2011-05-27,149.6999969482422,50.586875915527344
2011-05-31,149.63999938964844,50.78777313232422
2011-06-01,149.91000366210938,49.84450149536133
2011-06-02,149.5,49.44273376464844
2011-06-03,150.22000122070312,49.33793258666992
2011-06-06,150.47999572753906,47.879364013671875
2011-06-07,150.4199981689453,47.748355865478516
2011-06-08,149.80999755859375,46.66534423828125
2011-06-09,150.55999755859375,47.48633575439453
2011-06-10,149.24000549316406,46.63916015625
2011-06-13,147.77000427246094,45.870567321777344
2011-06-14,148.6699981689453,46.63041305541992
2011-06-15,149.1199951171875,46.342201232910156
2011-06-16,148.97000122070312,45.22425079345703
2011-06-17,149.94000244140625,45.39019775390625
2011-06-20,150.02999877929688,45.63474655151367
2011-06-21,150.75999450683594,47.171913146972656
2011-06-22,150.99000549316406,47.739620208740234
2011-06-23,148.33999633789062,47.171913146972656
2011-06-24,146.25999450683594,45.9229621887207
2011-06-27,145.72999572753906,45.870567321777344
2011-06-28,146.24000549316406,46.429534912109375
2011-06-29,147.17999267578125,47.48633575439453
2011-06-30,146.0,47.67849349975586
2011-07-01,144.92999267578125,46.93610382080078
2011-07-05,147.6300048828125,48.40340042114258
2011-07-06,148.91000366210938,49.02351379394531
2011-07-07,149.14999389648438,49.128318786621094
2011-07-08,150.25,49.16325759887695
2011-07-11,151.58999633789062,48.57807922363281
2011-07-12,152.77000427246094,50.10652160644531
2011-07-13,154.13999938964844,51.765960693359375
2011-07-14,154.5399932861328,51.3380012512207
2011-07-15,155.1999969482422,52.15898895263672
2011-07-18,156.57000732421875,52.91010665893555
2011-07-19,154.66000366210938,52.124061584472656
2011-07-20,156.02000427246094,52.70922088623047
2011-07-21,154.8300018310547,52.447208404541016
2011-07-22,156.1199951171875,53.06731414794922
2011-07-25,157.33999633789062,52.648094177246094
2011-07-26,157.77000427246094,52.656822204589844
2011-07-27,157.19000244140625,51.07597351074219
2011-07-28,157.32000732421875,50.770294189453125
2011-07-29,158.2899932861328,49.687278747558594
2011-08-01,157.72000122070312,50.09778594970703
2011-08-02,161.52000427246094,51.049781799316406
2011-08-03,161.49000549316406,51.704830169677734
2011-08-04,160.63999938964844,48.82262420654297
2011-08-05,161.75,48.40340042114258
2011-08-08,167.1199951171875,48.420867919921875
2011-08-09,168.61000061035156,50.39474105834961
2011-08-10,174.5800018310547,51.792171478271484
2011-08-11,170.75,52.27252960205078
2011-08-12,169.97000122070312,51.7222900390625
2011-08-15,171.8000030517578,53.18959045410156
2011-08-16,173.9199981689453,52.648094177246094
2011-08-17,174.4199981689453,53.04985046386719
2011-08-18,177.72000122070312,52.19392395019531
2011-08-19,179.9499969482422,53.50400924682617
2011-08-22,184.58999633789062,55.63508987426758
2011-08-23,177.6699981689453,53.70488739013672
2011-08-24,171.64999389648438,52.36860275268555
2011-08-25,172.36000061035156,53.33806610107422
2011-08-26,177.47000122070312,54.569549560546875
2011-08-29,173.88999938964844,54.106651306152344
2011-08-30,179.10000610351562,55.02372360229492
2011-08-31,177.72000122070312,54.849029541015625
2011-09-01,177.8699951171875,55.35559844970703
2011-09-02,183.24000549316406,56.69190216064453
2011-09-06,182.89999389648438,57.06745147705078
2011-09-07,177.0800018310547,57.146060943603516
2011-09-08,181.80999755859375,58.19412612915039
2011-09-09,180.6999969482422,57.46921157836914
2011-09-12,176.6699981689453,55.80976486206055
2011-09-13,178.5399932861328,56.237735748291016
2011-09-14,177.2100067138672,55.17218780517578
2011-09-15,174.39999389648438,54.849029541015625
2011-09-16,176.02999877929688,55.99317932128906
2011-09-19,173.30999755859375,55.44293975830078
2011-09-20,175.77999877929688,57.32073974609375
2011-09-21,173.58999633789062,56.14165496826172
2011-09-22,169.0500030517578,51.792171478271484
2011-09-23,159.8000030517578,49.26805877685547
2011-09-26,157.5800018310547,50.08031463623047
2011-09-27,160.6300048828125,49.84450149536133
2011-09-28,156.22000122070312,47.63481903076172
2011-09-29,157.6999969482422,48.06277084350586
2011-09-30,158.05999755859375,48.20252227783203
2011-10-03,160.9600067138672,47.55621337890625
2011-10-04,157.63999938964844,45.85309982299805
2011-10-05,159.4600067138672,47.94050216674805
2011-10-06,160.49000549316406,49.145790100097656
2011-10-07,159.17999267578125,47.9317741394043
2011-10-10,163.27000427246094,49.64361572265625
2011-10-11,162.10000610351562,49.70476150512695
2011-10-12,163.25999450683594,50.12398910522461
2011-10-13,162.3000030517578,49.15451431274414
2011-10-14,163.39999389648438,50.6218147277832
2011-10-17,162.6199951171875,49.42526626586914
2011-10-18,161.83999633789062,49.75716781616211
2011-10-19,159.8699951171875,46.770164489746094
2011-10-20,157.77000427246094,46.4033317565918
2011-10-21,159.52000427246094,47.145721435546875
2011-10-24,161.02000427246094,48.93617248535156
2011-10-25,165.58999633789062,50.1763916015625
2011-10-26,167.39999389648438,50.630558013916016
2011-10-27,169.5500030517578,51.626220703125
2011-10-28,169.6199951171875,52.8227653503418
2011-10-31,167.33999633789062,51.38166809082031
2011-11-01,167.3800048828125,51.10218048095703
2011-11-02,169.05999755859375,52.36860275268555
2011-11-03,171.72000122070312,54.00184631347656
2011-11-04,170.85000610351562,53.5389518737793
2011-11-07,174.97999572753906,55.28573226928711
2011-11-08,173.52999877929688,54.5870246887207
2011-11-09,172.07000732421875,53.00618362426758
2011-11-10,171.13999938964844,52.5520133972168
2011-11-11,173.9600067138672,54.42107391357422
2011-11-14,173.1999969482422,53.425411224365234
2011-11-15,173.36000061035156,53.565155029296875
2011-11-16,171.50999450683594,52.674293518066406
2011-11-17,167.10000610351562,50.543212890625
2011-11-18,167.6199951171875,49.83576965332031
2011-11-21,163.5,49.08464813232422
2011-11-22,165.30999755859375,49.818294525146484
2011-11-23,164.8300018310547,48.464542388916016
2011-11-25,163.39999389648438,47.853172302246094
2011-11-28,166.6300048828125,49.08464813232422
2011-11-29,166.8800048828125,49.31173324584961
2011-11-30,170.1300048828125,52.76162338256836
2011-12-01,169.6300048828125,52.665550231933594
2011-12-02,169.82000732421875,50.87510681152344
2011-12-05,167.32000732421875,50.53448486328125
2011-12-06,168.17999267578125,51.547611236572266
2011-12-07,169.39999389648438,51.49521255493164
2011-12-08,165.97999572753906,50.010440826416016
2011-12-09,166.39999389648438,50.50828170776367
2011-12-12,161.99000549316406,48.73529052734375
2011-12-13,158.4499969482422,47.1981201171875
2011-12-14,152.88999938964844,45.748287200927734
2011-12-15,152.3300018310547,45.13691329956055
2011-12-16,155.22999572753906,46.01030731201172
2011-12-19,154.8699951171875,44.69148635864258
2011-12-20,156.97999572753906,46.281063079833984
2011-12-21,157.16000366210938,46.25486373901367
2011-12-22,156.0399932861328,45.7657585144043
2011-12-23,156.30999755859375,46.238739013671875
2011-12-27,154.91000366210938,45.43291091918945
2011-12-28,151.02999877929688,43.847537994384766
2011-12-29,150.33999633789062,44.84606170654297
2011-12-30,151.99000549316406,45.04751968383789
2012-01-03,155.9199981689453,47.1234016418457
2012-01-04,156.7100067138672,47.07084274291992
2012-01-05,157.77999877929688,47.21099853515625
2012-01-06,157.1999969482422,46.72924041748047
2012-01-09,156.5,46.99201965332031
2012-01-10,158.63999938964844,47.71024703979492
2012-01-11,159.6699981689453,47.57010269165039
2012-01-12,160.3800048828125,47.929229736328125
2012-01-13,159.25999450683594,47.34237289428711
2012-01-17,160.5,46.580345153808594
2012-01-18,161.60000610351562,46.632904052734375
2012-01-19,161.22000122070312,45.678165435791016
2012-01-20,162.07000732421875,45.704444885253906
2012-01-23,163.16000366210938,46.43143844604492
2012-01-24,162.00999450683594,45.38911819458008
2012-01-25,166.4199981689453,48.37593460083008
2012-01-26,167.27000427246094,48.84016036987305
2012-01-27,168.97000122070312,50.04890060424805
2012-01-30,168.02999877929688,49.45329284667969
2012-01-31,169.30999755859375,49.45329284667969
2012-02-01,169.55999755859375,49.54088592529297
2012-02-02,171.0500030517578,50.33795166015625
2012-02-03,167.63999938964844,49.43577575683594
2012-02-06,167.17999267578125,49.208038330078125
2012-02-07,169.6999969482422,48.94527053833008
2012-02-08,168.5,48.647464752197266
2012-02-09,168.02000427246094,48.39345169067383
2012-02-10,167.13999938964844,47.7277717590332
2012-02-13,167.50999450683594,47.56134796142578
2012-02-14,167.1199951171875,47.09712600708008
2012-02-15,168.11000061035156,46.91318893432617
2012-02-16,168.0,48.130680084228516
2012-02-17,167.35000610351562,47.42996597290039
2012-02-21,171.02000427246094,48.89271545410156
2012-02-22,172.94000244140625,49.777381896972656
2012-02-23,173.02000427246094,50.15401077270508
2012-02-24,172.22999572753906,49.45329284667969
2012-02-27,171.6999969482422,49.10293960571289
2012-02-28,173.49000549316406,50.215328216552734
2012-02-29,164.2899932861328,48.52484130859375
2012-03-01,166.61000061035156,48.95403289794922
2012-03-02,166.33999633789062,47.99054718017578
2012-03-05,165.64999389648438,46.96574401855469
2012-03-06,162.6999969482422,45.95845413208008
2012-03-07,163.6300048828125,46.13362503051758
2012-03-08,165.27999877929688,46.702964782714844
2012-03-09,166.3800048828125,46.632904052734375
2012-03-12,165.07000732421875,45.8708610534668
2012-03-13,162.3000030517578,45.643123626708984
2012-03-14,159.57000732421875,43.900089263916016
2012-03-15,161.0800018310547,43.9176025390625
2012-03-16,161.3000030517578,43.733673095703125
2012-03-19,161.58999633789062,43.44462203979492
2012-03-20,160.1300048828125,43.67235565185547
2012-03-21,160.2100067138672,43.58476638793945
2012-03-22,159.57000732421875,42.700103759765625
2012-03-23,161.52999877929688,43.58476638793945
2012-03-26,164.39999389648438,44.346805572509766
2012-03-27,163.24000549316406,43.716148376464844
2012-03-28,161.50999450683594,42.85776901245117
2012-03-29,161.27999877929688,42.97165298461914
2012-03-30,162.1199951171875,43.39207458496094
2012-04-02,162.94000244140625,44.1365852355957
2012-04-03,159.88999938964844,42.700103759765625
2012-04-04,157.2100067138672,40.91326904296875
2012-04-05,158.30999755859375,40.46656799316406
2012-04-09,159.3699951171875,40.71181869506836
2012-04-10,161.10000610351562,41.20231628417969
2012-04-11,161.07000732421875,40.720577239990234
2012-04-12,162.6999969482422,42.1745719909668
2012-04-13,160.85000610351562,41.605228424072266
2012-04-16,160.4600067138672,40.85195541381836
2012-04-17,160.25,41.26362609863281
2012-04-18,159.30999755859375,40.84319305419922
2012-04-19,159.42999267578125,40.82568359375
2012-04-20,159.5399932861328,40.3964958190918
2012-04-23,159.07000732421875,39.45052719116211
2012-04-24,159.3000030517578,39.53811264038086
2012-04-25,159.6199951171875,40.54540252685547
2012-04-26,161.02999877929688,40.510353088378906
2012-04-27,161.3800048828125,40.99209976196289
2012-04-30,161.8800048828125,40.63298797607422
2012-05-01,161.32000732421875,40.67677688598633
2012-05-02,160.58999633789062,39.99357604980469
2012-05-03,158.97000122070312,38.43447494506836
2012-05-04,159.47000122070312,38.583377838134766
2012-05-07,159.0800018310547,38.25053024291992
2012-05-08,156.0,36.93669128417969
2012-05-09,154.47000122070312,37.68120574951172
2012-05-10,154.77000427246094,37.74251937866211
2012-05-11,153.55999755859375,37.15566635131836
2012-05-14,151.3300018310547,35.8856086730957
2012-05-15,149.74000549316406,34.4578857421875
2012-05-16,149.4600067138672,34.65058898925781
2012-05-17,152.8000030517578,36.20969009399414
2012-05-18,154.5500030517578,36.45494079589844
2012-05-21,154.64999389648438,37.67244338989258
2012-05-22,152.0800018310547,37.260765075683594
2012-05-23,151.6199951171875,38.924983978271484
2012-05-24,151.41000366210938,39.09140396118164
2012-05-25,152.67999267578125,39.33665466308594
2012-05-29,151.02000427246094,38.61841583251953
2012-05-30,151.91000366210938,38.74980163574219
2012-05-31,151.6199951171875,38.346885681152344
2012-06-01,157.5,40.79940414428711
2012-06-04,157.32000732421875,41.45633316040039
2012-06-05,157.13999938964844,41.631507873535156
